crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.01,1.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.0,0.06,1.0,-1.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,0.0,
0.02,2.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.0,0.06,1.0,-1.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,0.0,
0.04,4.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.0,0.06,1.0,-1.0,bracketing_secant,0.02,0.06,399.99999999999994,0.25000000000000006,25.000000000000007,,0.25000000000000006,
0.06,6.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.25,25.0,,0.25,0.25
0.08,8.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,0.0,0.0
0.12,12.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,0.0,0.0
0.0025,0.25,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.1628611893959447,0.06,-0.03177442702131515,0.19463561641725985,forward_secant,0.0025,0.005,25.0,-0.03471589833523303,-3.471589833523303,,0.03471589833523303,-0.21316250031081663
0.005,0.5,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.15418221481213645,0.06,-0.03177442702131515,0.18595664183345162,bracketing_secant,0.0025,0.01,75.0,-0.03505468934352163,-3.505468934352163,,0.03505468934352163,-0.2273588389311573
0.01,1.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.1365701723883035,0.06,-0.03177442702131515,0.16834459940961866,bracketing_secant,0.005,0.02,150.0,-0.03531606877182288,-3.531606877182288,,0.03531606877182288,-0.2585928402536564
0.02,2.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.10120811165440213,0.06,-0.03177442702131515,0.1329825386757173,bracketing_secant,0.01,0.04,300.0,-0.03518609800128007,-3.518609800128007,,0.03518609800128007,-0.3476608487808855
0.04,4.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.03101187838446329,0.06,-0.03177442702131515,0.06278630540577844,bracketing_secant,0.02,0.06,399.99999999999994,-0.03324563466892933,-3.324563466892933,,0.03324563466892933,-1.0720290546987679
0.06,6.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.03177442702131515,0.06,-0.03177442702131515,0.0,bracketing_secant,0.04,0.08,400.0,-0.02801548023643203,-2.801548023643203,,0.02801548023643203,-0.8816989907524841
0.08,8.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.08105004256126483,0.06,-0.03177442702131515,-0.04927561553994968,bracketing_secant,0.06,0.12,600.0,-0.01687148181235259,-1.687148181235259,,0.01687148181235259,-0.2081612949135668
0.12,12.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.13300331789543068,0.06,-0.03177442702131515,-0.10122889087411553,backward_secant,0.08,0.12,399.99999999999994,-0.012988318833541465,-1.2988318833541466,,0.012988318833541465,-0.09765409644707576
0.0025,0.25,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.16286118939594468,0.06,-0.03177442702131515,0.19463561641725985,forward_secant,0.0025,0.005,25.0,-0.03471589833523292,-3.471589833523292,,0.03471589833523292,-0.213162500310816
0.005,0.5,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.15418221481213645,0.06,-0.03177442702131515,0.18595664183345162,bracketing_secant,0.0025,0.01,75.0,-0.03505468934352159,-3.5054689343521592,,0.03505468934352159,-0.22735883893115708
0.01,1.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.1365701723883035,0.06,-0.03177442702131515,0.16834459940961866,bracketing_secant,0.005,0.02,150.0,-0.03531606877182288,-3.531606877182288,,0.03531606877182288,-0.2585928402536564
0.02,2.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.10120811165440213,0.06,-0.03177442702131515,0.1329825386757173,bracketing_secant,0.01,0.04,300.0,-0.03518609800128007,-3.518609800128007,,0.03518609800128007,-0.3476608487808855
0.04,4.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.03101187838446329,0.06,-0.03177442702131515,0.06278630540577844,bracketing_secant,0.02,0.06,399.99999999999994,-0.03324563466892933,-3.324563466892933,,0.03324563466892933,-1.0720290546987679
0.06,6.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.03177442702131515,0.06,-0.03177442702131515,0.0,bracketing_secant,0.04,0.08,400.0,-0.02801548023643203,-2.801548023643203,,0.02801548023643203,-0.8816989907524841
0.08,8.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.08105004256126483,0.06,-0.03177442702131515,-0.04927561553994968,bracketing_secant,0.06,0.12,600.0,-0.01687148181235259,-1.687148181235259,,0.01687148181235259,-0.2081612949135668
0.12,12.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.13300331789543068,0.06,-0.03177442702131515,-0.10122889087411553,backward_secant,0.08,0.12,399.99999999999994,-0.012988318833541465,-1.2988318833541466,,0.012988318833541465,-0.09765409644707576
0.0025,0.25,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,,,,0.0
0.005,0.5,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,,,,0.0
0.02,2.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,,,,0.0
0.04,4.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,,,,0.0
0.06,6.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,,,0.0
0.08,8.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,,,0.0
0.12,12.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,,,0.0
0.0025,0.25,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,,0.0
0.005,0.5,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,,0.0
0.02,2.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,,0.0
0.04,4.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,,0.0
0.06,6.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,,0.0
0.08,8.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,,0.0
0.12,12.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,,0.0
0.0025,0.25,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,,
0.005,0.5,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,,
0.02,2.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,,
0.04,4.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,,
0.06,6.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,,
0.08,8.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,,
0.12,12.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,,
0.0025,0.25,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,0.0,0.0
0.005,0.5,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,0.0,0.0
0.01,1.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,0.0,0.0
0.02,2.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,0.0,0.0
0.04,4.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,0.0,0.0
0.06,6.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,0.0,0.0
0.08,8.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,0.0,0.0
0.12,12.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,0.0,0.0
0.0025,0.25,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.00695212628776892,0.06,-0.07751715270900639,0.07056502642123746,forward_secant,0.0025,0.005,25.0,-0.013114549336040617,-1.3114549336040617,,0.013114549336040617,-1.8864083869007715
0.005,0.5,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.010230763621779075,0.06,-0.07751715270900639,0.06728638908722731,bracketing_secant,0.0025,0.01,75.0,-0.012878677250620266,-1.2878677250620265,,0.012878677250620266,-1.2588187672721083
0.01,1.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.01661113422573412,0.06,-0.07751715270900639,0.06090601848327227,bracketing_secant,0.005,0.02,150.0,-0.012783199984036908,-1.2783199984036908,,0.012783199984036908,-0.7695561188249903
0.02,2.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.029405563597834434,0.06,-0.07751715270900639,0.04811158911117196,bracketing_secant,0.01,0.04,300.0,-0.006149989262779752,-0.6149989262779751,,0.006149989262779752,-0.2091437303120647
0.04,4.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.03506110201407337,0.06,-0.07751715270900639,0.042456050694933016,bracketing_secant,0.02,0.06,399.99999999999994,-0.012027897277792993,-1.2027897277792992,,0.012027897277792993,-0.3430553116375249
0.06,6.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.07751715270900639,0.06,-0.07751715270900639,0.0,bracketing_secant,0.04,0.08,400.0,-0.018264089076056624,-1.8264089076056624,,0.018264089076056624,-0.2356135182701905
0.08,8.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.10811745831829986,0.06,-0.07751715270900639,-0.03060030560929347,bracketing_secant,0.06,0.12,600.0,-0.011470244199584465,-1.1470244199584465,,0.011470244199584465,-0.10609058313057866
0.12,12.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.14633861790651317,0.06,-0.07751715270900639,-0.06882146519750679,backward_secant,0.08,0.12,399.99999999999994,-0.00955528989705333,-0.9555289897053331,,0.00955528989705333,-0.06529575059371973
0.0025,0.25,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.00695212628776892,0.06,-0.07751715270900639,0.07056502642123746,forward_secant,0.0025,0.005,25.0,-0.013114549336040617,-1.3114549336040617,,0.013114549336040617,-1.8864083869007715
0.005,0.5,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.010230763621779075,0.06,-0.07751715270900639,0.06728638908722731,bracketing_secant,0.0025,0.01,75.0,-0.012878677250620266,-1.2878677250620265,,0.012878677250620266,-1.2588187672721083
0.01,1.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.01661113422573412,0.06,-0.07751715270900639,0.06090601848327227,bracketing_secant,0.005,0.02,150.0,-0.012783199984036908,-1.2783199984036908,,0.012783199984036908,-0.7695561188249903
0.02,2.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.029405563597834434,0.06,-0.07751715270900639,0.04811158911117196,bracketing_secant,0.01,0.04,300.0,-0.006149989262779752,-0.6149989262779751,,0.006149989262779752,-0.2091437303120647
0.04,4.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.03506110201407337,0.06,-0.07751715270900639,0.042456050694933016,bracketing_secant,0.02,0.06,399.99999999999994,-0.012027897277792993,-1.2027897277792992,,0.012027897277792993,-0.3430553116375249
0.06,6.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.07751715270900639,0.06,-0.07751715270900639,0.0,bracketing_secant,0.04,0.08,400.0,-0.018264089076056624,-1.8264089076056624,,0.018264089076056624,-0.2356135182701905
0.08,8.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.10811745831829986,0.06,-0.07751715270900639,-0.03060030560929347,bracketing_secant,0.06,0.12,600.0,-0.011470244199584465,-1.1470244199584465,,0.011470244199584465,-0.10609058313057866
0.12,12.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.14633861790651317,0.06,-0.07751715270900639,-0.06882146519750679,backward_secant,0.08,0.12,399.99999999999994,-0.00955528989705333,-0.9555289897053331,,0.00955528989705333,-0.06529575059371973
0.0025,0.25,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,,,,0.0
0.005,0.5,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,,,,0.0
0.02,2.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,,,,0.0
0.04,4.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,,,,0.0
0.06,6.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,,,0.0
0.08,8.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,,,0.0
0.12,12.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,,,0.0
0.0025,0.25,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,,0.0
0.005,0.5,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,,0.0
0.02,2.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,,0.0
0.04,4.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,,0.0
0.06,6.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,,0.0
0.08,8.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,,0.0
0.12,12.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,,0.0
0.0025,0.25,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,,
0.005,0.5,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,,
0.02,2.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,,
0.04,4.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,,
0.06,6.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,,
0.08,8.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,,
0.12,12.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,,
0.0025,0.25,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,54354.08891708449,0.06,14641.397050213942,39712.69186687055,forward_secant,0.0025,0.005,25.0,-6914.19067759061,,-2.160134899919252,-6914.19067759061,-0.1272064496957717
0.005,0.5,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,52625.54124768684,0.06,14641.397050213942,37984.144197472895,bracketing_secant,0.0025,0.01,75.0,-7098.129662393167,,-2.217601209290138,-7098.129662393167,-0.13487993651191504
