policy_year,cap,training_path_count,condition_number,reachable_component_clip_fraction,fit_action_retained,fit_reasons,selected_policy_class,uses_all_paths,oos
53,0.06,207,27201.559428510744,0.02095238095238095,True,[],base_csm,True,False
53,0.07,198,29657.090659076744,0.012142857142857143,True,[],base_csm,True,False
53,0.08,202,24387.929120673696,0.015714285714285715,True,[],base_csm,True,False
53,0.09,200,31019.553042388306,0.008095238095238095,True,[],base_csm,True,False
53,0.1,203,31590.992172093927,0.007857142857142858,True,[],base_csm,True,False
53,0.11,196,30251.730984813268,0.005952380952380952,True,[],base_csm,True,False
53,0.12,206,28876.6682692874,0.015238095238095238,True,[],base_csm,True,False
53,0.13,203,26631.512008926587,0.007857142857142858,True,[],base_csm,True,False
53,0.14,210,30028.83323041578,0.010238095238095239,True,[],base_csm,True,False
53,0.15,194,29396.26695697579,0.008333333333333333,True,[],base_csm,True,False
53,0.16,181,31117.825907709648,0.010476190476190476,True,[],base_csm,True,False
53,0.17,196,29557.125826111744,0.007380952380952381,True,[],base_csm,True,False
53,0.18,193,28524.297543709148,0.017380952380952382,True,[],base_csm,True,False
53,0.19,199,29131.676940351335,0.012142857142857143,True,[],base_csm,True,False
53,0.2,195,30350.651802968416,0.0064285714285714285,True,[],base_csm,True,False
