crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.01,1.0,lsmc,csm_pv_claims_aud,lsmc_csm_pv_claims_aud,AUD,higher_is_adverse,90596.52260535596,0.06,58208.22853822495,32388.294067131013,bracketing_secant,0.0025,0.06,575.0,-6470.940480271635,,-1.920261941815911,-6470.940480271635,-0.07142592556735816
0.06,6.0,lsmc,csm_pv_claims_aud,lsmc_csm_pv_claims_aud,AUD,higher_is_adverse,58208.22853822495,0.06,58208.22853822495,0.0,bracketing_secant,0.01,0.12,1100.0,-3415.9907262532256,,-1.0137007140181278,-3415.9907262532256,-0.05868570152431229
0.12,12.0,lsmc,csm_pv_claims_aud,lsmc_csm_pv_claims_aud,AUD,higher_is_adverse,53020.62461657048,0.06,58208.22853822495,-5187.603921654467,backward_secant,0.06,0.12,600.0,-864.6006536090779,,-0.25657162742516526,-864.6006536090779,-0.016306874161925004
0.0025,0.25,lsmc,csm_pv_costs_aud,lsmc_csm_pv_costs_aud,AUD,higher_is_adverse,19602.42868377937,0.06,121699.88835027613,-102097.45966649675,forward_secant,0.0025,0.01,75.0,17309.15260151405,,5.136518731258064,17309.15260151405,0.8830106146916907
0.01,1.0,lsmc,csm_pv_costs_aud,lsmc_csm_pv_costs_aud,AUD,higher_is_adverse,32584.293134914908,0.06,121699.88835027613,-89115.59521536122,bracketing_secant,0.0025,0.06,575.0,17756.079941999436,,5.269145134685446,17756.079941999436,0.544927578096618
0.06,6.0,lsmc,csm_pv_costs_aud,lsmc_csm_pv_costs_aud,AUD,higher_is_adverse,121699.88835027613,0.06,121699.88835027613,0.0,bracketing_secant,0.01,0.12,1100.0,16688.43330618656,,4.952319287142926,16688.43330618656,0.13712776184439854
0.12,12.0,lsmc,csm_pv_costs_aud,lsmc_csm_pv_costs_aud,AUD,higher_is_adverse,216157.05950296705,0.06,121699.88835027613,94457.17115269092,backward_secant,0.06,0.12,600.0,15742.861858781822,,4.671719447095738,15742.861858781822,0.07283066255148483
0.0025,0.25,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,-9.549694368615746e-12,0.06,-3.637978807091713e-12,-5.9117155615240335e-12,forward_secant,0.0025,0.01,75.0,2.000888343900442e-11,,5.937668177182488e-15,,2.0952380952380953
0.01,1.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,5.4569682106375694e-12,0.06,-3.637978807091713e-12,9.094947017729282e-12,bracketing_secant,0.0025,0.06,575.0,1.0281244454824407e-12,,3.0509757432162987e-16,,0.1884057971014493
0.06,6.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,-3.637978807091713e-12,0.06,-3.637978807091713e-12,0.0,bracketing_secant,0.01,0.12,1100.0,-1.8189894035458565e-12,,-5.39788016107499e-16,,-0.5
0.12,12.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,-1.4551915228366852e-11,0.06,-3.637978807091713e-12,-1.0913936421275139e-11,backward_secant,0.06,0.12,600.0,-1.8189894035458565e-12,,-5.39788016107499e-16,,-0.125
0.0025,0.25,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,0.005585989522206072,0.06,-0.06531751552430642,0.0709035050465125,forward_secant,0.0025,0.01,75.0,-0.01282092361467838,-1.2820923614678381,,0.01282092361467838,-2.295192922169145
0.01,1.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.004029703188802713,0.06,-0.06531751552430642,0.06128781233550371,bracketing_secant,0.0025,0.06,575.0,-0.012331044355915217,-1.2331044355915217,,0.012331044355915217,-3.0600378683421
0.06,6.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.06531751552430642,0.06,-0.06531751552430642,0.0,bracketing_secant,0.01,0.12,1100.0,-0.01232127816767506,-1.2321278167675058,,0.01232127816767506,-0.18863666305694032
0.12,12.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.13956376303322837,0.06,-0.06531751552430642,-0.07424624750892195,backward_secant,0.06,0.12,600.0,-0.012374374584820325,-1.2374374584820325,,0.012374374584820325,-0.08866466707317244
0.0025,0.25,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,1882.3789054234098,0.06,-22010.83852535806,23893.21743078147,forward_secant,0.0025,0.01,75.0,-4320.4227405683105,,-1.2820923614678439,4320.4227405683105,-2.295192922169144
0.01,1.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-1357.938150002823,0.06,-22010.83852535806,20652.90037535524,bracketing_secant,0.0025,0.06,575.0,-4155.342161875039,,-1.2331044355915222,4155.342161875039,-3.0600378683420892
0.06,6.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-22010.83852535806,0.06,-22010.83852535806,0.0,bracketing_secant,0.01,0.12,1100.0,-4152.051130508688,,-1.2321278167675056,4152.051130508688,-0.18863666305694027
0.12,12.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-47030.50058559839,0.06,-22010.83852535806,-25019.66206024033,backward_secant,0.06,0.12,600.0,-4169.943676706722,,-1.2374374584820318,4169.943676706722,-0.08866466707317242
0.0025,0.25,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,0.0055859895222061,0.06,-0.06531751552430642,0.07090350504651252,forward_secant,0.0025,0.01,75.0,-0.01282092361467844,-1.2820923614678439,,0.01282092361467844,-2.2951929221691443
0.01,1.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.004029703188802729,0.06,-0.06531751552430642,0.0612878123355037,bracketing_secant,0.0025,0.06,575.0,-0.012331044355915222,-1.2331044355915222,,0.012331044355915222,-3.0600378683420892
0.06,6.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.06531751552430642,0.06,-0.06531751552430642,0.0,bracketing_secant,0.01,0.12,1100.0,-0.012321278167675054,-1.2321278167675054,,0.012321278167675054,-0.18863666305694024
0.12,12.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.13956376303322832,0.06,-0.06531751552430642,-0.07424624750892189,backward_secant,0.06,0.12,600.0,-0.012374374584820316,-1.2374374584820316,,0.012374374584820316,-0.08866466707317242
0.0025,0.25,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.28314891124436525,0.06,0.17273384958995036,0.11041506165441489,forward_secant,0.0025,0.01,75.0,-0.019069707677241032,-1.9069707677241032,,-0.019069707677241032,-0.06734868798694886
0.01,1.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.2688466304864345,0.06,0.17273384958995036,0.09611278089648412,bracketing_secant,0.0025,0.06,575.0,-0.019202619418159112,-1.9202619418159113,,-0.019202619418159112,-0.07142592556735816
0.06,6.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.17273384958995036,0.06,0.17273384958995036,0.0,bracketing_secant,0.01,0.12,1100.0,-0.010137007140181276,-1.0137007140181276,,-0.010137007140181276,-0.05868570152431227
0.12,12.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.15733955194444044,0.06,0.17273384958995036,-0.015394297645509925,backward_secant,0.06,0.12,600.0,-0.0025657162742516544,-0.2565716274251654,,-0.0025657162742516544,-0.016306874161925014
0.0025,0.25,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.21836466249349742,0.06,0.08732935898359652,0.1310353035099009,forward_secant,0.0025,0.01,75.0,-0.022408130005744042,-2.2408130005744042,,-0.022408130005744042,-0.10261793162806881
0.01,1.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.2015585649891894,0.06,0.08732935898359652,0.11422920600559287,bracketing_secant,0.0025,0.06,575.0,-0.022788748436504504,-2.2788748436504505,,-0.022788748436504504,-0.11306266462914528
0.06,6.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.08732935898359652,0.06,0.08732935898359652,0.0,bracketing_secant,0.01,0.12,1100.0,-0.014719738911593153,-1.4719738911593152,,-0.014719738911593153,-0.1685542992976512
0.12,12.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.039641436961664736,0.06,0.08732935898359652,-0.04768792202193178,backward_secant,0.06,0.12,600.0,-0.007947987003655298,-0.7947987003655298,,-0.007947987003655298,-0.2004969449352051
0.0025,0.25,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,0.994414010477794,0.06,1.0653175155243064,-0.07090350504651244,forward_secant,0.0025,0.01,75.0,0.012820923614678126,1.2820923614678126,,0.012820923614678126,0.012892943461765945
0.01,1.0,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.0040297031888026,0.06,1.0653175155243064,-0.061287812335503844,bracketing_secant,0.0025,0.06,575.0,0.012331044355915208,1.2331044355915208,,0.012331044355915208,0.012281553341252515
0.06,6.0,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.0653175155243064,0.06,1.0653175155243064,0.0,bracketing_secant,0.01,0.12,1100.0,0.012321278167675063,1.2321278167675063,,0.012321278167675063,0.01156582707795903
0.12,12.0,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.1395637630332283,0.06,1.0653175155243064,0.07424624750892184,backward_secant,0.06,0.12,600.0,0.012374374584820307,1.2374374584820307,,0.012374374584820307,0.010858869846723518
0.0025,0.25,lsmc,expenses_to_premium,lsmc_expenses_to_premium,ratio,higher_is_adverse,0.027111190089775347,0.06,0.028139194260457318,-0.001028004170681971,forward_secant,0.0025,0.01,75.0,0.00016847764008634064,0.016847764008634063,,0.00016847764008634064,0.006214321080278948
0.01,1.0,lsmc,expenses_to_premium,lsmc_expenses_to_premium,ratio,higher_is_adverse,0.027237548319840103,0.06,0.028139194260457318,-0.0009016459406172156,bracketing_secant,0.0025,0.06,575.0,0.00017878333403164716,0.017878333403164717,,0.00017878333403164716,0.006563855598611994
0.06,6.0,lsmc,expenses_to_premium,lsmc_expenses_to_premium,ratio,higher_is_adverse,0.028139194260457318,0.06,0.028139194260457318,0.0,bracketing_secant,0.01,0.12,1100.0,0.00021190716001772745,0.021190716001772743,,0.00021190716001772745,0.0075306761827047255
0.12,12.0,lsmc,expenses_to_premium,lsmc_expenses_to_premium,ratio,higher_is_adverse,0.029568527080035104,0.06,0.028139194260457318,0.001429332819577786,backward_secant,0.06,0.12,600.0,0.0002382221365962977,0.02382221365962977,,0.0002382221365962977,0.008056611543465996
0.0025,0.25,lsmc,hedge_costs_to_premium,lsmc_hedge_costs_to_premium,ratio,higher_is_adverse,0.031059330692146555,0.06,0.33300717176587774,-0.3019478410737312,forward_secant,0.0025,0.01,75.0,0.05119670967249431,5.119670967249431,,0.05119670967249431,1.6483519938000322
0.01,1.0,lsmc,hedge_costs_to_premium,lsmc_hedge_costs_to_premium,ratio,higher_is_adverse,0.06945686294651729,0.06,0.33300717176587774,-0.2635503088193605,bracketing_secant,0.0025,0.06,575.0,0.05251266801282282,5.251266801282282,,0.05251266801282282,0.7560472181598278
0.06,6.0,lsmc,hedge_costs_to_premium,lsmc_hedge_costs_to_premium,ratio,higher_is_adverse,0.33300717176587774,0.06,0.33300717176587774,0.0,bracketing_secant,0.01,0.12,1100.0,0.04931128571141153,4.931128571141153,,0.04931128571141153,0.14807874992578257
0.12,12.0,lsmc,hedge_costs_to_premium,lsmc_hedge_costs_to_premium,ratio,higher_is_adverse,0.6118810057720442,0.06,0.33300717176587774,0.27887383400616644,backward_secant,0.06,0.12,600.0,0.046478972334361074,4.647897233436107,,0.046478972334361074,0.07596080266573396
0.0025,0.25,lsmc,money_market_income_to_premium,lsmc_money_market_income_to_premium,ratio,lower_is_adverse,0.2652209339930512,0.06,0.36087877715353284,-0.09565784316048165,forward_secant,0.0025,0.01,75.0,0.015265240910809535,1.5265240910809534,,-0.015265240910809535,0.057556696905416545
0.01,1.0,lsmc,money_market_income_to_premium,lsmc_money_market_income_to_premium,ratio,lower_is_adverse,0.27666986467615834,0.06,0.36087877715353284,-0.0842089124773745,bracketing_secant,0.0025,0.06,575.0,0.016636146636605505,1.6636146636605504,,-0.016636146636605505,0.060129955447363555
0.06,6.0,lsmc,money_market_income_to_premium,lsmc_money_market_income_to_premium,ratio,lower_is_adverse,0.36087877715353284,0.06,0.36087877715353284,0.0,bracketing_secant,0.01,0.12,1100.0,0.021286680547444904,2.1286680547444905,,-0.021286680547444904,0.05898568132863259
0.12,12.0,lsmc,money_market_income_to_premium,lsmc_money_market_income_to_premium,ratio,lower_is_adverse,0.5108233506980523,0.06,0.36087877715353284,0.14994457354451945,backward_secant,0.06,0.12,600.0,0.02499076225741991,2.499076225741991,,-0.02499076225741991,0.048922513474118676
0.0025,0.25,lsmc,hedge_gain_to_premium,lsmc_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,-0.0,
0.01,1.0,lsmc,hedge_gain_to_premium,lsmc_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,-0.0,
0.06,6.0,lsmc,hedge_gain_to_premium,lsmc_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,-0.0,
0.12,12.0,lsmc,hedge_gain_to_premium,lsmc_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,-0.0,
0.0025,0.25,lsmc,claims_to_future_fees,lsmc_claims_to_future_fees,ratio,higher_is_adverse,3.4663731109555225,0.06,1.604082066073018,1.8622910448825045,forward_secant,0.0025,0.01,75.0,-0.3967489347730204,-39.67489347730204,,-0.3967489347730204,-0.11445650023048289
0.01,1.0,lsmc,claims_to_future_fees,lsmc_claims_to_future_fees,ratio,higher_is_adverse,3.168811409875757,0.06,1.604082066073018,1.5647293438027392,bracketing_secant,0.0025,0.06,575.0,-0.3238767034578269,-32.38767034578269,,-0.3238767034578269,-0.1022076297909207
0.06,6.0,lsmc,claims_to_future_fees,lsmc_claims_to_future_fees,ratio,higher_is_adverse,1.604082066073018,0.06,1.604082066073018,0.0,bracketing_secant,0.01,0.12,1100.0,-0.19168962941357723,-19.168962941357723,,-0.19168962941357723,-0.119501136174944
0.12,12.0,lsmc,claims_to_future_fees,lsmc_claims_to_future_fees,ratio,higher_is_adverse,1.0602254863264076,0.06,1.604082066073018,-0.5438565797466104,backward_secant,0.06,0.12,600.0,-0.09064276329110174,-9.064276329110173,,-0.09064276329110174,-0.08549385433580863
0.0025,0.25,lsmc,fee_coverage_ratio,lsmc_fee_coverage_ratio,ratio,lower_is_adverse,0.23931976878817432,0.06,0.20170053092179313,0.03761923786638119,forward_secant,0.0025,0.01,75.0,-0.009628553862253217,-0.9628553862253216,,0.009628553862253217,-0.04023300670483098
0.01,1.0,lsmc,fee_coverage_ratio,lsmc_fee_coverage_ratio,ratio,lower_is_adverse,0.2320983533914844,0.06,0.20170053092179313,0.030397822469691277,bracketing_secant,0.0025,0.06,575.0,-0.00654247615067499,-0.654247615067499,,0.00654247615067499,-0.02818837813829588
0.06,6.0,lsmc,fee_coverage_ratio,lsmc_fee_coverage_ratio,ratio,lower_is_adverse,0.20170053092179313,0.06,0.20170053092179313,0.0,bracketing_secant,0.01,0.12,1100.0,-0.004210425383219355,-0.4210425383219355,,0.004210425383219355,-0.0208746370868597
0.12,12.0,lsmc,fee_coverage_ratio,lsmc_fee_coverage_ratio,ratio,lower_is_adverse,0.1857836741760715,0.06,0.20170053092179313,-0.01591685674572163,backward_secant,0.06,0.12,600.0,-0.0026528094576202723,-0.2652809457620272,,0.0026528094576202723,-0.014279023543834875
0.0025,0.25,lsmc,income_start_year_mean,lsmc_income_start_year_mean,years,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,income_start_year_mean,lsmc_income_start_year_mean,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,,,0.0
0.06,6.0,lsmc,income_start_year_mean,lsmc_income_start_year_mean,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.3636363636363637,,,,0.3636363636363637
0.12,12.0,lsmc,income_start_year_mean,lsmc_income_start_year_mean,years,diagnostic,5.0,0.06,1.0,4.0,backward_secant,0.06,0.12,600.0,0.6666666666666667,,,,0.13333333333333336
0.0025,0.25,lsmc,income_start_year_median,lsmc_income_start_year_median,years,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,income_start_year_median,lsmc_income_start_year_median,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,,,0.0
0.06,6.0,lsmc,income_start_year_median,lsmc_income_start_year_median,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.3636363636363637,,,,0.3636363636363637
0.12,12.0,lsmc,income_start_year_median,lsmc_income_start_year_median,years,diagnostic,5.0,0.06,1.0,4.0,backward_secant,0.06,0.12,600.0,0.6666666666666667,,,,0.13333333333333336
0.0025,0.25,lsmc,income_start_year_p10,lsmc_income_start_year_p10,years,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,income_start_year_p10,lsmc_income_start_year_p10,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,,,0.0
0.06,6.0,lsmc,income_start_year_p10,lsmc_income_start_year_p10,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.3636363636363637,,,,0.3636363636363637
0.12,12.0,lsmc,income_start_year_p10,lsmc_income_start_year_p10,years,diagnostic,5.0,0.06,1.0,4.0,backward_secant,0.06,0.12,600.0,0.6666666666666667,,,,0.13333333333333336
0.0025,0.25,lsmc,income_start_year_p90,lsmc_income_start_year_p90,years,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,income_start_year_p90,lsmc_income_start_year_p90,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,,,0.0
0.06,6.0,lsmc,income_start_year_p90,lsmc_income_start_year_p90,years,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.3636363636363637,,,,0.3636363636363637
0.12,12.0,lsmc,income_start_year_p90,lsmc_income_start_year_p90,years,diagnostic,5.0,0.06,1.0,4.0,backward_secant,0.06,0.12,600.0,0.6666666666666667,,,,0.13333333333333336
0.0025,0.25,lsmc,income_election_share,lsmc_income_election_share,ratio,diagnostic,0.9896991281854617,0.06,0.9896991281854617,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,lsmc,income_election_share,lsmc_income_election_share,ratio,diagnostic,0.9896991281854617,0.06,0.9896991281854617,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,0.0
0.06,6.0,lsmc,income_election_share,lsmc_income_election_share,ratio,diagnostic,0.9896991281854617,0.06,0.9896991281854617,0.0,bracketing_secant,0.01,0.12,1100.0,-0.0049559834386174026,-0.49559834386174023,,,-0.00500756573131859
0.12,12.0,lsmc,income_election_share,lsmc_income_election_share,ratio,diagnostic,0.9351833103606703,0.06,0.9896991281854617,-0.054515817824791424,backward_secant,0.06,0.12,600.0,-0.009085969637465238,-0.9085969637465238,,,-0.009715709783102384
0.0025,0.25,lsmc,forced_income_election_share,lsmc_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,lsmc,forced_income_election_share,lsmc_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,
0.06,6.0,lsmc,forced_income_election_share,lsmc_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,
0.12,12.0,lsmc,forced_income_election_share,lsmc_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,
0.0025,0.25,lsmc,mean_growth_duration,lsmc_mean_growth_duration,years,diagnostic,0.9954807949797857,0.06,0.9954807949797857,0.0,forward_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,lsmc,mean_growth_duration,lsmc_mean_growth_duration,years,diagnostic,0.9954807949797857,0.06,0.9954807949797857,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,,,0.0
0.06,6.0,lsmc,mean_growth_duration,lsmc_mean_growth_duration,years,diagnostic,0.9954807949797857,0.06,0.9954807949797857,0.0,bracketing_secant,0.01,0.12,1100.0,0.3508105181760143,,,,0.3524031000348308
0.12,12.0,lsmc,mean_growth_duration,lsmc_mean_growth_duration,years,diagnostic,4.854396494915942,0.06,0.9954807949797857,3.8589156999361567,backward_secant,0.06,0.12,600.0,0.6431526166560262,,,,0.13248868676664674
0.0025,0.25,lsmc,growth_phase_exposure,lsmc_growth_phase_exposure,ratio,diagnostic,0.020179154422802662,0.06,0.020179154422802662,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,lsmc,growth_phase_exposure,lsmc_growth_phase_exposure,ratio,diagnostic,0.020179154422802662,0.06,0.020179154422802662,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,0.0
0.06,6.0,lsmc,growth_phase_exposure,lsmc_growth_phase_exposure,ratio,diagnostic,0.020179154422802662,0.06,0.020179154422802662,0.0,bracketing_secant,0.01,0.12,1100.0,0.007098968299583597,0.7098968299583597,,,0.3517971145293227
0.12,12.0,lsmc,growth_phase_exposure,lsmc_growth_phase_exposure,ratio,diagnostic,0.09826780571822222,0.06,0.020179154422802662,0.07808865129541956,backward_secant,0.06,0.12,600.0,0.01301477521590326,1.301477521590326,,,0.1324419032335213
0.0025,0.25,lsmc,income_phase_exposure,lsmc_income_phase_exposure,ratio,diagnostic,0.5172911708293597,0.06,0.5172911708293597,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,lsmc,income_phase_exposure,lsmc_income_phase_exposure,ratio,diagnostic,0.5172911708293597,0.06,0.5172911708293597,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,0.0
0.06,6.0,lsmc,income_phase_exposure,lsmc_income_phase_exposure,ratio,diagnostic,0.5172911708293597,0.06,0.5172911708293597,0.0,bracketing_secant,0.01,0.12,1100.0,-0.008324680830296123,-0.8324680830296123,,,-0.016092833784403036
0.12,12.0,lsmc,income_phase_exposure,lsmc_income_phase_exposure,ratio,diagnostic,0.42571968169610236,0.06,0.5172911708293597,-0.09157148913325736,backward_secant,0.06,0.12,600.0,-0.015261914855542893,-1.5261914855542893,,,-0.03584968116751888
0.0025,0.25,lsmc,ordinary_income_lapse_rate,lsmc_ordinary_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,lsmc,ordinary_income_lapse_rate,lsmc_ordinary_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,
0.06,6.0,lsmc,ordinary_income_lapse_rate,lsmc_ordinary_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,
0.12,12.0,lsmc,ordinary_income_lapse_rate,lsmc_ordinary_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,
0.0025,0.25,lsmc,performance_income_lapse_rate,lsmc_performance_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,lsmc,performance_income_lapse_rate,lsmc_performance_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,
0.06,6.0,lsmc,performance_income_lapse_rate,lsmc_performance_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,
0.12,12.0,lsmc,performance_income_lapse_rate,lsmc_performance_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,
0.0025,0.25,lsmc,total_income_lapse_rate,lsmc_total_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,lsmc,total_income_lapse_rate,lsmc_total_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,
0.06,6.0,lsmc,total_income_lapse_rate,lsmc_total_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,
0.12,12.0,lsmc,total_income_lapse_rate,lsmc_total_income_lapse_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,
0.0025,0.25,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.0,0.06,0.87,-0.87,forward_secant,0.0025,0.01,75.0,0.0,0.0,,0.0,
0.01,1.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.0,0.06,0.87,-0.87,bracketing_secant,0.0025,0.06,575.0,0.15130434782608698,15.130434782608699,,0.15130434782608698,
0.06,6.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,0.87,0.06,0.87,0.0,bracketing_secant,0.01,0.12,1100.0,0.09090909090909093,9.090909090909092,,0.09090909090909093,0.10449320794148383
0.12,12.0,dynamic,negative_value_contract_share,dynamic_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,0.87,0.13,backward_secant,0.06,0.12,600.0,0.02166666666666667,2.166666666666667,,0.02166666666666667,0.02166666666666667
